date,time,specific_cond_mS.cm,salinity_ppt
2020-11-26,1:15,1458.1,0.72905
2020-11-26,1:45,1457.5,0.72875
2020-11-26,2:15,1457.4,0.7287
2020-11-26,2:45,1458.6,0.7293
2020-11-26,3:15,1458.2,0.7291
2020-11-26,3:45,1458.9,0.72945
2020-11-26,4:15,1458.6,0.7293
2020-11-26,4:45,1458.7,0.72935
2020-11-26,5:15,1458.4,0.7292
2020-11-26,5:45,1458.3,0.72915
2020-11-26,6:15,1458.5,0.72925
2020-11-26,6:45,1458.5,0.72925
2020-11-26,7:15,1458,0.729
2020-11-26,7:45,1458.6,0.7293
2020-11-26,8:15,1458.8,0.7294
2020-11-26,8:45,1457.9,0.72895
2020-11-26,9:15,1458.6,0.7293
2020-11-26,9:45,1457.7,0.72885
2020-11-26,10:15,1458.1,0.72905
2020-11-26,10:45,1458.2,0.7291
2020-11-26,11:15,1458.3,0.72915
2020-11-26,11:45,1457.9,0.72895
2020-11-26,12:15,1457.4,0.7287
2020-11-26,12:45,1456.6,0.7283
2020-11-26,13:15,1456.9,0.72845
2020-11-26,13:45,1456.2,0.7281
2020-11-26,14:15,1456,0.728
2020-11-26,14:45,1455.6,0.7278
2020-11-26,15:15,1454.5,0.72725
2020-11-26,15:45,1455,0.7275
2020-11-26,16:15,1454.8,0.7274
2020-11-26,16:45,1454.2,0.7271
2020-11-26,17:15,1454.6,0.7273
2020-11-26,17:45,1454.7,0.72735
2020-11-26,18:15,1454.3,0.72715
2020-11-26,18:45,1454.6,0.7273
2020-11-26,19:15,1454.8,0.7274
2020-11-26,19:45,1454.2,0.7271
2020-11-26,20:15,1455,0.7275
2020-11-26,20:45,1454.7,0.72735
2020-11-26,21:15,1455.3,0.72765
2020-11-26,21:45,1455.8,0.7279
2020-11-26,22:15,1455.6,0.7278
2020-11-26,22:45,1455.8,0.7279
2020-11-26,23:15,1455.9,0.72795
2020-11-26,23:45,1456.5,0.72825
2020-11-27,0:15,1457,0.7285
2020-11-27,0:45,1456.7,0.72835
2020-11-27,1:15,1456.9,0.72845
2020-11-27,1:45,1457.4,0.7287
2020-11-27,2:15,1457.5,0.72875
2020-11-27,2:45,1456.9,0.72845
2020-11-27,3:15,1457.1,0.72855
2020-11-27,3:45,1457.6,0.7288
2020-11-27,4:15,1457.2,0.7286
2020-11-27,4:45,1456.4,0.7282
2020-11-27,5:15,1457.4,0.7287
2020-11-27,5:45,1457.2,0.7286
2020-11-27,6:15,1458,0.729
2020-11-27,6:45,1457.6,0.7288
2020-11-27,7:15,1457.3,0.72865
2020-11-27,7:45,1458,0.729
2020-11-27,8:15,1457.7,0.72885
2020-11-27,8:45,1457.9,0.72895
2020-11-27,9:15,1458.1,0.72905
2020-11-27,9:45,1458.2,0.7291
2020-11-27,10:15,1457.8,0.7289
2020-11-27,10:45,1458,0.729
2020-11-27,11:15,1457.5,0.72875
2020-11-27,11:45,1457.9,0.72895
2020-11-27,12:15,1457.4,0.7287
2020-11-27,12:45,1457.3,0.72865
2020-11-27,13:15,1456.9,0.72845
2020-11-27,13:45,1456,0.728
2020-11-27,14:15,1456.1,0.72805
2020-11-27,14:45,1457.1,0.72855
2020-11-27,15:15,1456.3,0.72815
2020-11-27,15:45,1456.1,0.72805
2020-11-27,16:15,1455.6,0.7278
2020-11-27,16:45,1455.5,0.72775
2020-11-27,17:15,1455.1,0.72755
2020-11-27,17:45,1455,0.7275
2020-11-27,18:15,1454.8,0.7274
2020-11-27,18:45,1454.8,0.7274
2020-11-27,19:15,1455.1,0.72755
2020-11-27,19:45,1454.7,0.72735
2020-11-27,20:15,1454.5,0.72725
2020-11-27,20:45,1454.8,0.7274
2020-11-27,21:15,1455,0.7275
2020-11-27,21:45,1455.4,0.7277
2020-11-27,22:15,1455.3,0.72765
2020-11-27,22:45,1454.4,0.7272
2020-11-27,23:15,1454.7,0.72735
2020-11-27,23:45,1455.1,0.72755
2020-11-28,0:15,1454.8,0.7274
2020-11-28,0:45,1455.4,0.7277
2020-11-28,1:15,1455,0.7275
2020-11-28,1:45,1455.5,0.72775
2020-11-28,2:15,1456.1,0.72805
2020-11-28,2:45,1456,0.728
2020-11-28,3:15,1456.2,0.7281
2020-11-28,3:45,1456.5,0.72825
2020-11-28,4:15,1456.7,0.72835
2020-11-28,4:45,1456.3,0.72815
2020-11-28,5:15,1456.6,0.7283
2020-11-28,5:45,1456.5,0.72825
2020-11-28,6:15,1456.3,0.72815
2020-11-28,6:45,1456.5,0.72825
2020-11-28,7:15,1456.5,0.72825
2020-11-28,7:45,1456.3,0.72815
2020-11-28,8:15,1457,0.7285
2020-11-28,8:45,1457,0.7285
2020-11-28,9:15,1457.4,0.7287
2020-11-28,9:45,1456.7,0.72835
2020-11-28,10:15,1456.3,0.72815
2020-11-28,10:45,1456.5,0.72825
2020-11-28,11:15,1455.8,0.7279
2020-11-28,11:45,1456.1,0.72805
2020-11-28,12:15,1456.2,0.7281
2020-11-28,12:45,1455.7,0.72785
2020-11-28,13:15,1456.2,0.7281
2020-11-28,13:45,1455.6,0.7278
2020-11-28,14:15,1455.6,0.7278
2020-11-28,14:45,1455.6,0.7278
2020-11-28,15:15,1454.8,0.7274
2020-11-28,15:45,1454.6,0.7273
2020-11-28,16:15,1454.7,0.72735
2020-11-28,16:45,1454.2,0.7271
2020-11-28,17:15,1454.7,0.72735
2020-11-28,17:45,1453.7,0.72685
2020-11-28,18:15,1453.6,0.7268
2020-11-28,18:45,1454,0.727
2020-11-28,19:15,1454.8,0.7274
2020-11-28,19:45,1454.3,0.72715
2020-11-28,20:15,1453.7,0.72685
2020-11-28,20:45,1453.8,0.7269
2020-11-28,21:15,1454.1,0.72705
2020-11-28,21:45,1454.9,0.72745
2020-11-28,22:15,1454.5,0.72725
2020-11-28,22:45,1455.4,0.7277
2020-11-28,23:15,1455.7,0.72785
2020-11-28,23:45,1455.2,0.7276
2020-11-29,0:15,1456.3,0.72815
2020-11-29,0:45,1455.5,0.72775
2020-11-29,1:15,1456.3,0.72815
2020-11-29,1:45,1456.3,0.72815
2020-11-29,2:15,1456.9,0.72845
2020-11-29,2:45,1457.5,0.72875
2020-11-29,3:15,1456.9,0.72845
2020-11-29,3:45,1456.4,0.7282
2020-11-29,4:15,1456.9,0.72845
2020-11-29,4:45,1457.2,0.7286
2020-11-29,5:15,1456.3,0.72815
2020-11-29,5:45,1457.1,0.72855
2020-11-29,6:15,1456.5,0.72825
2020-11-29,6:45,1457.9,0.72895
2020-11-29,7:15,1457,0.7285
2020-11-29,7:45,1457.1,0.72855
2020-11-29,8:15,1457.3,0.72865
2020-11-29,8:45,1456.7,0.72835
2020-11-29,9:15,1457.2,0.7286
2020-11-29,9:45,1457.5,0.72875
2020-11-29,10:15,1456.3,0.72815
2020-11-29,10:45,1456.4,0.7282
2020-11-29,11:15,1457.4,0.7287
2020-11-29,11:45,1456,0.728
2020-11-29,12:15,1456.4,0.7282
2020-11-29,12:45,1455.5,0.72775
2020-11-29,13:15,1455.2,0.7276
2020-11-29,13:45,1455.4,0.7277
2020-11-29,14:15,1455.4,0.7277
2020-11-29,14:45,1455.3,0.72765
2020-11-29,15:15,1455,0.7275
2020-11-29,15:45,1454.7,0.72735
2020-11-29,16:15,1455.1,0.72755
2020-11-29,16:45,1454.6,0.7273
2020-11-29,17:15,1454.6,0.7273
2020-11-29,17:45,1453.4,0.7267
2020-11-29,18:15,1454.1,0.72705
2020-11-29,18:45,1454,0.727
2020-11-29,19:15,1454.2,0.7271
2020-11-29,19:45,1454.2,0.7271
2020-11-29,20:15,1454.4,0.7272
2020-11-29,20:45,1454.2,0.7271
2020-11-29,21:15,1454.7,0.72735
2020-11-29,21:45,1454.8,0.7274
2020-11-29,22:15,1454.9,0.72745
2020-11-29,22:45,1455,0.7275
2020-11-29,23:15,1455.4,0.7277
2020-11-29,23:45,1455.7,0.72785
2020-11-30,0:15,1455,0.7275
2020-11-30,0:45,1455.1,0.72755
2020-11-30,1:15,1455.1,0.72755
2020-11-30,1:45,1455,0.7275
2020-11-30,2:15,1455.5,0.72775
2020-11-30,2:45,1455.2,0.7276
2020-11-30,3:15,1455.3,0.72765
2020-11-30,3:45,1455.9,0.72795
2020-11-30,4:15,1454.7,0.72735
2020-11-30,4:45,1455.5,0.72775
2020-11-30,5:15,1455.5,0.72775
2020-11-30,5:45,1456,0.728
2020-11-30,6:15,1455.9,0.72795
2020-11-30,6:45,1456.1,0.72805
2020-11-30,7:15,1456,0.728
2020-11-30,7:45,1456.2,0.7281
2020-11-30,8:15,1455.9,0.72795
2020-11-30,8:45,1456.1,0.72805
2020-11-30,9:15,1456.3,0.72815
2020-11-30,9:45,1455.4,0.7277
2020-11-30,10:15,1456.1,0.72805
2020-11-30,10:45,1456.1,0.72805
2020-11-30,11:15,1456.5,0.72825
2020-11-30,11:45,1455.6,0.7278
2020-11-30,12:15,1456.4,0.7282
2020-11-30,12:45,1455.2,0.7276
2020-11-30,13:15,1455.2,0.7276
2020-11-30,13:45,1455.1,0.72755
2020-11-30,14:15,1454.7,0.72735
2020-11-30,14:45,1454.1,0.72705
2020-11-30,15:15,1454.4,0.7272
2020-11-30,15:45,1453.6,0.7268
2020-11-30,16:15,1453.3,0.72665
2020-11-30,16:45,1454,0.727
2020-11-30,17:15,1453.6,0.7268
2020-11-30,17:45,1453.8,0.7269
2020-11-30,18:15,1453.7,0.72685
2020-11-30,18:45,1453.9,0.72695
2020-11-30,19:15,1453.2,0.7266
2020-11-30,19:45,1453.9,0.72695
2020-11-30,20:15,1453.9,0.72695
2020-11-30,20:45,1454.3,0.72715
2020-11-30,21:15,1453.8,0.7269
2020-11-30,21:45,1453.8,0.7269
2020-11-30,22:15,1454.3,0.72715
2020-11-30,22:45,1455.2,0.7276
2020-11-30,23:15,1454.5,0.72725
2020-11-30,23:45,1452.9,0.72645
2020-12-01,0:15,1455.1,0.72755
2020-12-01,0:45,1456.8,0.7284
2020-12-01,1:15,1456.2,0.7281
2020-12-01,1:45,1453.7,0.72685
2020-12-01,2:15,1456.5,0.72825
2020-12-01,2:45,1457.1,0.72855
2020-12-01,3:15,1457.9,0.72895
2020-12-01,3:45,1457.4,0.7287
2020-12-01,4:15,1457,0.7285
2020-12-01,4:45,1457.2,0.7286
2020-12-01,5:15,1456.7,0.72835
2020-12-01,5:45,1457.1,0.72855
2020-12-01,6:15,1456.8,0.7284
2020-12-01,6:45,1457,0.7285
2020-12-01,7:15,1457.2,0.7286
2020-12-01,7:45,1457.3,0.72865
2020-12-01,8:15,1457.5,0.72875
2020-12-01,8:45,1457.1,0.72855
2020-12-01,9:15,1456.9,0.72845
2020-12-01,9:45,1456.8,0.7284
2020-12-01,10:15,1456.9,0.72845
2020-12-01,10:45,1457.2,0.7286
2020-12-01,11:15,1455.8,0.7279
2020-12-01,11:45,1456.3,0.72815
2020-12-01,12:15,1456.4,0.7282
2020-12-01,12:45,1456.3,0.72815
2020-12-01,13:15,1455.8,0.7279
2020-12-01,13:45,1453.7,0.72685
2020-12-01,14:15,1454.3,0.72715
2020-12-01,14:45,1453.7,0.72685
2020-12-01,15:15,1453.9,0.72695
2020-12-01,15:45,1453.3,0.72665
2020-12-01,16:15,1453.8,0.7269
2020-12-01,16:45,1454.3,0.72715
2020-12-01,17:15,1453.1,0.72655
2020-12-01,17:45,1453.2,0.7266
2020-12-01,18:15,1452.9,0.72645
2020-12-01,18:45,1452.9,0.72645
2020-12-01,19:15,1452.7,0.72635
2020-12-01,19:45,1453.5,0.72675
2020-12-01,20:15,1453.5,0.72675
2020-12-01,20:45,1453,0.7265
2020-12-01,21:15,1453.7,0.72685
2020-12-01,21:45,1453.6,0.7268
2020-12-01,22:15,1453.6,0.7268
2020-12-01,22:45,1453.8,0.7269
2020-12-01,23:15,1455,0.7275
2020-12-01,23:45,1454.6,0.7273
2020-12-02,0:15,1454.3,0.72715
2020-12-02,0:45,1455.2,0.7276
2020-12-02,1:15,1455.1,0.72755
2020-12-02,1:45,1454.4,0.7272
2020-12-02,2:15,1455.2,0.7276
2020-12-02,2:45,1456.6,0.7283
2020-12-02,3:15,1455.9,0.72795
2020-12-02,3:45,1454.8,0.7274
2020-12-02,4:15,1455.8,0.7279
2020-12-02,4:45,1456,0.728
2020-12-02,5:15,1455.9,0.72795
2020-12-02,5:45,1455.9,0.72795
2020-12-02,6:15,1456.3,0.72815
2020-12-02,6:45,1456.6,0.7283
2020-12-02,7:15,1455.8,0.7279
2020-12-02,7:45,1457,0.7285
2020-12-02,8:15,1456.8,0.7284
2020-12-02,8:45,1456.1,0.72805
2020-12-02,9:15,1456.3,0.72815
2020-12-02,9:45,1456.8,0.7284
2020-12-02,10:15,1456.6,0.7283
2020-12-02,10:45,1456.3,0.72815
2020-12-02,11:15,1455.8,0.7279
2020-12-02,11:45,1455.2,0.7276
2020-12-02,12:15,1455.5,0.72775
2020-12-02,12:45,1456,0.728
2020-12-02,13:15,1454.8,0.7274
2020-12-02,13:45,1454.8,0.7274
2020-12-02,14:15,1454.9,0.72745
2020-12-02,14:45,1454.2,0.7271
2020-12-02,15:15,1453.8,0.7269
2020-12-02,15:45,1453.4,0.7267
2020-12-02,16:15,1453.6,0.7268
2020-12-02,16:45,1453.9,0.72695
2020-12-02,17:15,1453.1,0.72655
2020-12-02,17:45,1453.8,0.7269
2020-12-02,18:15,1454,0.727
2020-12-02,18:45,1453.5,0.72675
2020-12-02,19:15,1453.8,0.7269
2020-12-02,19:45,1453.8,0.7269
2020-12-02,20:15,1453.8,0.7269
2020-12-02,20:45,1454.1,0.72705
2020-12-02,21:15,1453.6,0.7268
2020-12-02,21:45,1453.6,0.7268
2020-12-02,22:15,1453.8,0.7269
2020-12-02,22:45,1454.2,0.7271
2020-12-02,23:15,1454,0.727
2020-12-02,23:45,1454.4,0.7272
2020-12-03,0:15,1454.4,0.7272
2020-12-03,0:45,1454.2,0.7271
2020-12-03,1:15,1455.1,0.72755
2020-12-03,1:45,1454.7,0.72735
2020-12-03,2:15,1453.9,0.72695
2020-12-03,2:45,1455.3,0.72765
2020-12-03,3:15,1454.9,0.72745
2020-12-03,3:45,1454.9,0.72745
2020-12-03,4:15,1455.1,0.72755
2020-12-03,4:45,1455.3,0.72765
2020-12-03,5:15,1454.7,0.72735
2020-12-03,5:45,1455.5,0.72775
2020-12-03,6:15,1455.9,0.72795
2020-12-03,6:45,1456.1,0.72805
2020-12-03,7:15,1454.9,0.72745
2020-12-03,7:45,1455.5,0.72775
2020-12-03,8:15,1455.6,0.7278
2020-12-03,8:45,1455.9,0.72795
2020-12-03,9:15,1455.1,0.72755
2020-12-03,9:45,1455.5,0.72775
2020-12-03,10:15,1455.5,0.72775
2020-12-03,10:45,1455.7,0.72785
2020-12-03,11:15,1454.9,0.72745
2020-12-03,11:45,1455.7,0.72785
2020-12-03,12:15,1455.7,0.72785
2020-12-03,12:45,1455.5,0.72775
2020-12-03,13:15,1455.5,0.72775
2020-12-03,13:45,1455.3,0.72765
2020-12-03,14:15,1455,0.7275
2020-12-03,14:45,1454.4,0.7272
2020-12-03,15:15,1454.3,0.72715
2020-12-03,15:45,1454.1,0.72705
2020-12-03,16:15,1454.3,0.72715
2020-12-03,16:45,1453.6,0.7268
2020-12-03,17:15,1454.4,0.7272
2020-12-03,17:45,1454.3,0.72715
2020-12-03,18:15,1453.8,0.7269
2020-12-03,18:45,1454.5,0.72725
2020-12-03,19:15,1454.1,0.72705
2020-12-03,19:45,1454.2,0.7271
2020-12-03,20:15,1453,0.7265
2020-12-03,20:45,1453.8,0.7269
2020-12-03,21:15,1453.1,0.72655
2020-12-03,21:45,1453.3,0.72665
2020-12-03,22:15,1453.9,0.72695
2020-12-03,22:45,1454.3,0.72715
2020-12-03,23:15,1454.1,0.72705
2020-12-03,23:45,1453.9,0.72695
2020-12-04,0:15,1454.3,0.72715
2020-12-04,0:45,1454.2,0.7271
2020-12-04,1:15,1454.1,0.72705
2020-12-04,1:45,1454,0.727
2020-12-04,2:15,1454.4,0.7272
2020-12-04,2:45,1454.6,0.7273
2020-12-04,3:15,1454,0.727
2020-12-04,3:45,1453.5,0.72675
2020-12-04,4:15,1454.6,0.7273
2020-12-04,4:45,1453.7,0.72685
2020-12-04,5:15,1453.1,0.72655
2020-12-04,5:45,1455.1,0.72755
2020-12-04,6:15,1453.9,0.72695
2020-12-04,6:45,1453.9,0.72695
2020-12-04,7:15,1454,0.727
2020-12-04,7:45,1454.2,0.7271
2020-12-04,8:15,1454.4,0.7272
2020-12-04,8:45,1454.6,0.7273
2020-12-04,9:15,1454.8,0.7274
2020-12-04,9:45,1455.3,0.72765
2020-12-04,10:15,1454.3,0.72715
2020-12-04,10:45,1454.8,0.7274
2020-12-04,11:15,1454.7,0.72735
2020-12-04,11:45,1454.5,0.72725
2020-12-04,12:15,1454.9,0.72745
2020-12-04,12:45,1453.4,0.7267
2020-12-04,13:15,1454.6,0.7273
2020-12-04,13:45,1452.9,0.72645
2020-12-04,14:15,1452.8,0.7264
2020-12-04,14:45,1452.6,0.7263
2020-12-04,15:15,1454.9,0.72745
2020-12-04,15:45,1449,0.7245
2020-12-04,16:15,1454.6,0.7273
2020-12-04,16:45,1455.1,0.72755
2020-12-04,17:15,1454.6,0.7273
2020-12-04,17:45,1453.8,0.7269
2020-12-04,18:15,1454.5,0.72725
2020-12-04,18:45,1454.1,0.72705
2020-12-04,19:15,1454.6,0.7273
2020-12-04,19:45,1449.6,0.7248
2020-12-04,20:15,1448.8,0.7244
2020-12-04,20:45,1455.7,0.72785
2020-12-04,21:15,1454.5,0.72725
2020-12-04,21:45,1454.9,0.72745
2020-12-04,22:15,1454.7,0.72735
2020-12-04,22:45,1455.3,0.72765
2020-12-04,23:15,1455.1,0.72755
2020-12-04,23:45,1454.7,0.72735
2020-12-05,0:15,1454.7,0.72735
2020-12-05,0:45,1454.7,0.72735
2020-12-05,1:15,1454.7,0.72735
2020-12-05,1:45,1455.1,0.72755
2020-12-05,2:15,1453.9,0.72695
2020-12-05,2:45,1454,0.727
2020-12-05,3:15,1454.7,0.72735
2020-12-05,3:45,1453.8,0.7269
2020-12-05,4:15,1454,0.727
2020-12-05,4:45,1454,0.727
2020-12-05,5:15,1453.9,0.72695
2020-12-05,5:45,1454.1,0.72705
2020-12-05,6:15,1454.5,0.72725
2020-12-05,6:45,1453.3,0.72665
2020-12-05,7:15,1453.5,0.72675
2020-12-05,7:45,1454.5,0.72725
2020-12-05,8:15,1454.1,0.72705
2020-12-05,8:45,1454.1,0.72705
2020-12-05,9:15,1453.3,0.72665
2020-12-05,9:45,1454.7,0.72735
2020-12-05,10:15,1452.9,0.72645
2020-12-05,10:45,1455.2,0.7276
2020-12-05,11:15,1454.5,0.72725
2020-12-05,11:45,1454.3,0.72715
2020-12-05,12:15,1453.9,0.72695
2020-12-05,12:45,1454.2,0.7271
2020-12-05,13:15,1454.2,0.7271
2020-12-05,13:45,1454.8,0.7274
2020-12-05,14:15,1454,0.727
2020-12-05,14:45,1454,0.727
2020-12-05,15:15,1453.8,0.7269
2020-12-05,15:45,1453.6,0.7268
2020-12-05,16:15,1452.6,0.7263
2020-12-05,16:45,1452.8,0.7264
2020-12-05,17:15,1452.2,0.7261
2020-12-05,17:45,1452.8,0.7264
2020-12-05,18:15,1452.6,0.7263
2020-12-05,18:45,1452.4,0.7262
2020-12-05,19:15,1452.2,0.7261
2020-12-05,19:45,1452.7,0.72635
2020-12-05,20:15,1452.4,0.7262
2020-12-05,20:45,1452,0.726
2020-12-05,21:15,1451.7,0.72585
2020-12-05,21:45,1452.8,0.7264
2020-12-05,22:15,1452,0.726
2020-12-05,22:45,1451.6,0.7258
2020-12-05,23:15,1451.2,0.7256
2020-12-05,23:45,1452.4,0.7262
2020-12-06,0:15,1451.5,0.72575
2020-12-06,0:45,1452.3,0.72615
2020-12-06,1:15,1451.9,0.72595
2020-12-06,1:45,1451.7,0.72585
2020-12-06,2:15,1451,0.7255
2020-12-06,2:45,1451.2,0.7256
2020-12-06,3:15,1452.1,0.72605
2020-12-06,3:45,1451,0.7255
2020-12-06,4:15,1453.1,0.72655
2020-12-06,4:45,1452.6,0.7263
2020-12-06,5:15,1452.8,0.7264
2020-12-06,5:45,1452.6,0.7263
2020-12-06,6:15,1452.3,0.72615
2020-12-06,6:45,1451.7,0.72585
2020-12-06,7:15,1452.1,0.72605
2020-12-06,7:45,1451.5,0.72575
2020-12-06,8:15,1451.2,0.7256
2020-12-06,8:45,1452.1,0.72605
2020-12-06,9:15,1452.9,0.72645
2020-12-06,9:45,1452.5,0.72625
2020-12-06,10:15,1452.8,0.7264
2020-12-06,10:45,1452.1,0.72605
2020-12-06,11:15,1452.4,0.7262
2020-12-06,11:45,1451.8,0.7259
2020-12-06,12:15,1452.2,0.7261
2020-12-06,12:45,1451.8,0.7259
2020-12-06,13:15,1451.8,0.7259
2020-12-06,13:45,1451.5,0.72575
2020-12-06,14:15,1451.2,0.7256
2020-12-06,14:45,1451.2,0.7256
2020-12-06,15:15,1450.3,0.72515
2020-12-06,15:45,1450.3,0.72515
2020-12-06,16:15,1450.3,0.72515
2020-12-06,16:45,1450.3,0.72515
2020-12-06,17:15,1449.8,0.7249
2020-12-06,17:45,1449.2,0.7246
2020-12-06,18:15,1450.1,0.72505
2020-12-06,18:45,1449,0.7245
2020-12-06,19:15,1448.6,0.7243
2020-12-06,19:45,1449.6,0.7248
2020-12-06,20:15,1449.4,0.7247
2020-12-06,20:45,1449.2,0.7246
2020-12-06,21:15,1449.4,0.7247
2020-12-06,21:45,1449,0.7245
2020-12-06,22:15,1449.2,0.7246
2020-12-06,22:45,1449,0.7245
2020-12-06,23:15,1449.2,0.7246
2020-12-06,23:45,1450.4,0.7252
2020-12-07,0:15,1449.8,0.7249
2020-12-07,0:45,1449.4,0.7247
2020-12-07,1:15,1448.9,0.72445
2020-12-07,1:45,1450.2,0.7251
2020-12-07,2:15,1450.1,0.72505
2020-12-07,2:45,1449.7,0.72485
2020-12-07,3:15,1449.6,0.7248
2020-12-07,3:45,1449.8,0.7249
2020-12-07,4:15,1450,0.725
2020-12-07,4:45,1449.8,0.7249
2020-12-07,5:15,1449.3,0.72465
2020-12-07,5:45,1450.5,0.72525
2020-12-07,6:15,1450.5,0.72525
2020-12-07,6:45,1450.5,0.72525
2020-12-07,7:15,1449.4,0.7247
2020-12-07,7:45,1449.3,0.72465
2020-12-07,8:15,1449.7,0.72485
2020-12-07,8:45,1449.7,0.72485
2020-12-07,9:15,1450,0.725
2020-12-07,9:45,1449.8,0.7249
2020-12-07,10:15,1449.3,0.72465
2020-12-07,10:45,1448.6,0.7243
2020-12-07,11:15,1449.3,0.72465
2020-12-07,11:45,1449,0.7245
2020-12-07,12:15,1449,0.7245
2020-12-07,12:45,1449,0.7245
2020-12-07,13:15,1448.8,0.7244
2020-12-07,13:45,1448.6,0.7243
2020-12-07,14:15,1448.3,0.72415
2020-12-07,14:45,1448.3,0.72415
2020-12-07,15:15,1448.2,0.7241
2020-12-07,15:45,1447.6,0.7238
2020-12-07,16:15,1447.4,0.7237
2020-12-07,16:45,1446.9,0.72345
2020-12-07,17:15,1446.9,0.72345
2020-12-07,17:45,1447.1,0.72355
2020-12-07,18:15,1446.8,0.7234
2020-12-07,18:45,1446.8,0.7234
2020-12-07,19:15,1446.6,0.7233
2020-12-07,19:45,1446.8,0.7234
2020-12-07,20:15,1446.8,0.7234
2020-12-07,20:45,1446.4,0.7232
2020-12-07,21:15,1447,0.7235
2020-12-07,21:45,1446.6,0.7233
2020-12-07,22:15,1446.5,0.72325
2020-12-07,22:45,1446.3,0.72315
2020-12-07,23:15,1446.5,0.72325
2020-12-07,23:45,1446.1,0.72305
2020-12-08,0:15,1446.4,0.7232
2020-12-08,0:45,1446.2,0.7231
2020-12-08,1:15,1446.4,0.7232
2020-12-08,1:45,1445.9,0.72295
2020-12-08,2:15,1446.5,0.72325
2020-12-08,2:45,1446.1,0.72305
2020-12-08,3:15,1445.2,0.7226
2020-12-08,3:45,1445.6,0.7228
2020-12-08,4:15,1446.4,0.7232
2020-12-08,4:45,1447.2,0.7236
2020-12-08,5:15,1446,0.723
2020-12-08,5:45,1443.6,0.7218
2020-12-08,6:15,1444.6,0.7223
2020-12-08,6:45,1444,0.722
2020-12-08,7:15,1443.9,0.72195
2020-12-08,7:45,1444.1,0.72205
2020-12-08,8:15,1444.1,0.72205
2020-12-08,8:45,1443.9,0.72195
2020-12-08,9:15,1443.9,0.72195
2020-12-08,9:45,1443.3,0.72165
2020-12-08,10:15,1445.3,0.72265
2020-12-08,10:45,1443.8,0.7219
2020-12-08,11:15,1443.9,0.72195
2020-12-08,11:45,1444.5,0.72225
2020-12-08,12:15,1446.8,0.7234
2020-12-08,12:45,1445.6,0.7228
2020-12-08,13:15,1447,0.7235
2020-12-08,13:45,1446.4,0.7232
2020-12-08,14:15,1445.5,0.72275
2020-12-08,14:45,1447.2,0.7236
2020-12-08,15:15,1445.8,0.7229
2020-12-08,15:45,1445.8,0.7229
2020-12-08,16:15,1445.4,0.7227
2020-12-08,16:45,1445.8,0.7229
2020-12-08,17:15,1445.5,0.72275
2020-12-08,17:45,1445.7,0.72285
2020-12-08,18:15,1446.1,0.72305
2020-12-08,18:45,1444.8,0.7224
2020-12-08,19:15,1445.6,0.7228
2020-12-08,19:45,1445.6,0.7228
2020-12-08,20:15,1446,0.723
2020-12-08,20:45,1445.8,0.7229
2020-12-08,21:15,1446.4,0.7232
2020-12-08,21:45,1446.2,0.7231
2020-12-08,22:15,1446.4,0.7232
2020-12-08,22:45,1445.7,0.72285
2020-12-08,23:15,1445.3,0.72265
2020-12-08,23:45,1445.3,0.72265
2020-12-09,0:15,1445.9,0.72295
2020-12-09,0:45,1445.8,0.7229
2020-12-09,1:15,1445.6,0.7228
2020-12-09,1:45,1445.7,0.72285
2020-12-09,2:15,1446.1,0.72305
2020-12-09,2:45,1445.9,0.72295
2020-12-09,3:15,1446.1,0.72305
2020-12-09,3:45,1446,0.723
2020-12-09,4:15,1446,0.723
2020-12-09,4:45,1445.4,0.7227
2020-12-09,5:15,1446.2,0.7231
2020-12-09,5:45,1445.5,0.72275
2020-12-09,6:15,1446.3,0.72315
2020-12-09,6:45,1445.2,0.7226
2020-12-09,7:15,1446.2,0.7231
2020-12-09,7:45,1446,0.723
2020-12-09,8:15,1445.9,0.72295
2020-12-09,8:45,1445.7,0.72285
2020-12-09,9:15,1446,0.723
2020-12-09,9:45,1446.2,0.7231
2020-12-09,10:15,1446.3,0.72315
2020-12-09,10:45,1446.2,0.7231
2020-12-09,11:15,1446.6,0.7233
2020-12-09,11:45,1445.5,0.72275
2020-12-09,12:15,1446.6,0.7233
2020-12-09,12:45,1446,0.723
2020-12-09,13:15,1446.6,0.7233
2020-12-09,13:45,1446.4,0.7232
2020-12-09,14:15,1445.9,0.72295
2020-12-09,14:45,1445.9,0.72295
2020-12-09,15:15,1445.6,0.7228
2020-12-09,15:45,1445.6,0.7228
2020-12-09,16:15,1444.4,0.7222
2020-12-09,16:45,1445.8,0.7229
2020-12-09,17:15,1445.6,0.7228
2020-12-09,17:45,1445.5,0.72275
2020-12-09,18:15,1445.5,0.72275
2020-12-09,18:45,1445.9,0.72295
2020-12-09,19:15,1445.2,0.7226
2020-12-09,19:45,1444.6,0.7223
2020-12-09,20:15,1445,0.7225
2020-12-09,20:45,1445.4,0.7227
2020-12-09,21:15,1445.8,0.7229
2020-12-09,21:45,1444.8,0.7224
2020-12-09,22:15,1445.6,0.7228
2020-12-09,22:45,1446,0.723
2020-12-09,23:15,1446.8,0.7234
2020-12-09,23:45,1445.3,0.72265
2020-12-10,0:15,1446.1,0.72305
2020-12-10,0:45,1445.9,0.72295
2020-12-10,1:15,1446.1,0.72305
2020-12-10,1:45,1445.3,0.72265
